id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Cluster
363733,female,32,159.0,61.0,17.0,97.0,40.5,88.0,1
187191,female,24,165.0,61.0,17.0,98.0,40.5,86.0,1
595127,female,20,173.0,68.0,19.0,97.0,40.5,91.0,1
687233,male,48,196.0,101.0,11.0,90.0,40.1,52.0,0
472167,female,59,168.0,66.0,24.0,107.0,40.9,160.0,1
214009,female,27,171.0,67.0,24.0,104.0,40.5,142.0,1
586255,female,21,162.0,55.0,24.0,102.0,40.6,136.0,1
605130,male,29,181.0,87.0,21.0,95.0,40.7,99.0,1
285503,female,21,167.0,63.0,25.0,102.0,40.7,138.0,1
735361,female,44,176.0,73.0,28.0,99.0,40.9,161.0,1
153300,male,50,191.0,101.0,2.0,81.0,38.3,7.0,0
147665,male,45,183.0,89.0,6.0,85.0,39.4,23.0,0
383994,female,75,161.0,61.0,18.0,93.0,40.6,103.0,1
718816,female,29,153.0,52.0,16.0,96.0,40.3,78.0,1
275961,male,23,182.0,85.0,21.0,103.0,40.5,111.0,1
669039,female,45,161.0,57.0,9.0,92.0,39.1,44.0,0
230733,male,32,179.0,77.0,9.0,95.0,39.7,39.0,0
443777,male,27,203.0,103.0,18.0,98.0,40.1,91.0,1
374907,male,37,188.0,93.0,11.0,90.0,39.8,48.0,0
176503,male,41,193.0,89.0,4.0,86.0,38.5,16.0,0
241314,female,21,173.0,73.0,28.0,103.0,41.2,151.0,1
116073,female,21,162.0,64.0,7.0,90.0,39.4,29.0,0
324789,male,41,166.0,69.0,3.0,84.0,38.5,10.0,0
408994,male,27,179.0,74.0,17.0,90.0,40.3,56.0,0
331646,female,45,152.0,54.0,17.0,101.0,40.5,102.0,1
508074,female,50,169.0,69.0,14.0,85.0,40.1,59.0,0
52467,female,64,157.0,57.0,16.0,96.0,40.4,90.0,1
577487,female,25,159.0,57.0,15.0,89.0,39.9,63.0,0
518364,male,22,199.0,101.0,15.0,96.0,40.5,68.0,0
522322,male,33,189.0,91.0,11.0,98.0,39.9,59.0,0
649234,female,22,163.0,60.0,18.0,99.0,40.4,94.0,1
616069,female,71,159.0,64.0,11.0,93.0,39.9,60.0,0
457960,male,28,190.0,92.0,12.0,87.0,40.1,40.0,0
710584,female,40,158.0,60.0,12.0,99.0,40.1,65.0,0
668671,male,51,183.0,87.0,2.0,81.0,38.0,7.0,0
457841,male,48,186.0,84.0,7.0,94.0,39.5,37.0,0
617663,female,64,171.0,68.0,15.0,91.0,40.0,78.0,0
479462,male,55,198.0,96.0,15.0,97.0,40.4,88.0,1
426651,male,54,185.0,94.0,18.0,99.0,39.9,110.0,1
524846,male,30,188.0,88.0,12.0,96.0,40.0,53.0,0
330699,female,21,169.0,70.0,3.0,76.0,38.0,8.0,0
517981,male,56,181.0,77.0,17.0,89.0,40.7,77.0,1
608960,female,38,173.0,71.0,29.0,115.0,40.8,206.0,1
159678,female,72,183.0,76.0,23.0,109.0,40.6,155.0,1
533388,male,38,175.0,74.0,24.0,103.0,40.6,142.0,1
335851,male,45,181.0,79.0,10.0,92.0,39.9,44.0,0
32448,male,38,163.0,62.0,19.0,87.0,40.7,74.0,1
33716,male,58,194.0,99.0,16.0,94.0,40.3,96.0,1
549112,female,44,169.0,69.0,22.0,100.0,40.6,123.0,1
535238,male,45,171.0,74.0,26.0,118.0,40.8,238.0,1
199301,male,28,176.0,76.0,30.0,107.0,41.2,173.0,1
520118,male,63,186.0,88.0,14.0,92.0,40.1,76.0,0
271332,female,39,158.0,54.0,8.0,84.0,39.7,33.0,0
629616,female,50,177.0,81.0,5.0,85.0,39.1,21.0,0
598354,male,34,171.0,65.0,26.0,115.0,40.7,199.0,1
252639,male,35,179.0,78.0,8.0,84.0,39.4,22.0,0
121979,female,35,179.0,75.0,22.0,110.0,40.9,141.0,1
357852,female,41,151.0,52.0,27.0,103.0,40.9,165.0,1
170168,male,26,182.0,83.0,19.0,96.0,40.5,87.0,1
115618,female,45,173.0,71.0,19.0,97.0,40.8,101.0,1
170167,female,74,159.0,59.0,5.0,85.0,39.4,22.0,0
458151,male,40,196.0,104.0,19.0,92.0,40.3,90.0,1
338219,male,41,178.0,77.0,5.0,87.0,39.3,18.0,0
525755,female,55,167.0,67.0,26.0,98.0,41.0,172.0,1
118225,female,30,174.0,70.0,29.0,113.0,40.6,197.0,1
551604,male,40,195.0,92.0,27.0,105.0,40.8,167.0,1
51867,female,50,161.0,65.0,14.0,94.0,40.3,71.0,0
99349,male,20,181.0,79.0,11.0,89.0,40.2,32.0,0
555957,male,22,184.0,90.0,24.0,103.0,40.9,131.0,1
2684,male,35,179.0,77.0,28.0,108.0,41.2,180.0,1
296608,male,42,179.0,74.0,10.0,93.0,39.7,44.0,0
536518,male,42,183.0,82.0,4.0,84.0,39.0,12.0,0
196227,male,63,195.0,98.0,27.0,109.0,40.8,232.0,1
437397,male,20,170.0,72.0,8.0,88.0,39.7,24.0,0
238523,female,39,158.0,60.0,26.0,106.0,41.0,165.0,1
110128,female,38,178.0,75.0,30.0,108.0,41.1,191.0,1
632482,male,37,196.0,91.0,6.0,85.0,39.4,22.0,0
405265,male,54,169.0,75.0,26.0,104.0,40.4,175.0,1
431471,female,67,163.0,61.0,12.0,95.0,40.1,69.0,0
310978,male,37,194.0,91.0,12.0,95.0,40.0,61.0,0
147618,male,41,194.0,95.0,16.0,101.0,40.4,98.0,1
477819,female,68,173.0,70.0,1.0,87.0,37.7,4.0,0
722796,female,49,149.0,53.0,27.0,105.0,40.9,174.0,1
161409,female,60,151.0,51.0,8.0,87.0,39.7,37.0,0
571269,female,35,172.0,71.0,9.0,77.0,39.9,27.0,0
547997,male,26,184.0,81.0,1.0,78.0,37.9,2.0,0
242538,female,69,174.0,71.0,9.0,81.0,39.6,36.0,0
631964,male,32,194.0,98.0,27.0,104.0,40.9,169.0,1
8430,female,50,156.0,61.0,28.0,105.0,40.9,182.0,1
697399,male,21,194.0,91.0,16.0,98.0,40.6,79.0,1
549502,male,28,189.0,90.0,2.0,85.0,38.1,5.0,0
726612,male,34,191.0,92.0,21.0,98.0,40.6,112.0,1
71600,female,38,170.0,68.0,2.0,87.0,38.0,8.0,0
42054,male,45,193.0,91.0,9.0,86.0,39.8,37.0,0
278337,male,28,186.0,85.0,1.0,93.0,38.1,4.0,0
520003,male,25,176.0,79.0,24.0,104.0,40.8,131.0,1
601496,female,41,172.0,64.0,6.0,88.0,39.6,26.0,0
244525,male,49,181.0,81.0,22.0,102.0,40.5,143.0,1
140241,female,23,172.0,70.0,16.0,89.0,40.4,64.0,0
229177,female,59,169.0,67.0,3.0,85.0,38.6,13.0,0
108240,male,21,183.0,91.0,3.0,91.0,39.0,9.0,0
410122,female,23,152.0,53.0,25.0,105.0,40.7,149.0,1
586736,female,58,167.0,63.0,24.0,104.0,40.5,153.0,1
255272,male,22,191.0,87.0,9.0,90.0,39.7,32.0,0
379586,female,29,156.0,56.0,21.0,105.0,40.6,127.0,1
57177,male,29,182.0,86.0,6.0,91.0,39.4,22.0,0
652897,male,54,197.0,104.0,27.0,108.0,40.7,220.0,1
522967,female,55,189.0,86.0,23.0,111.0,40.4,155.0,1
468452,male,63,191.0,92.0,10.0,87.0,39.8,48.0,0
741715,female,25,183.0,75.0,12.0,94.0,39.9,44.0,0
131928,male,69,181.0,87.0,18.0,93.0,40.8,106.0,1
134574,female,53,164.0,62.0,14.0,109.0,39.9,99.0,1
240502,female,48,171.0,68.0,21.0,100.0,40.8,120.0,1
424147,male,33,184.0,90.0,16.0,102.0,40.1,97.0,1
186651,female,34,182.0,76.0,5.0,87.0,39.1,20.0,0
74025,male,24,188.0,86.0,26.0,107.0,40.8,159.0,1
240992,female,27,172.0,69.0,18.0,97.0,40.1,88.0,1
480571,female,45,174.0,69.0,23.0,111.0,40.7,159.0,1
731262,male,24,185.0,82.0,19.0,98.0,40.3,83.0,1
473609,female,27,164.0,59.0,6.0,85.0,39.3,23.0,0
134762,female,40,152.0,51.0,29.0,114.0,40.8,209.0,1
180721,female,54,183.0,77.0,11.0,91.0,40.4,54.0,0
736304,female,34,164.0,64.0,3.0,84.0,38.9,11.0,0
654888,female,44,149.0,53.0,28.0,108.0,41.2,189.0,1
115501,female,22,172.0,70.0,17.0,98.0,40.8,84.0,1
649613,female,50,169.0,68.0,23.0,102.0,40.5,136.0,1
633785,male,26,168.0,70.0,5.0,82.0,39.7,13.0,0
146022,female,21,167.0,62.0,30.0,114.0,40.7,202.0,1
277245,female,35,174.0,75.0,22.0,105.0,40.5,131.0,1
29032,female,21,157.0,50.0,25.0,105.0,40.7,149.0,1
592977,female,50,180.0,81.0,30.0,115.0,40.8,227.0,1
176114,female,65,161.0,64.0,27.0,110.0,40.8,198.0,1
507481,female,21,170.0,64.0,24.0,103.0,40.8,133.0,1
436328,male,48,169.0,71.0,5.0,84.0,39.2,17.0,0
610339,female,48,160.0,61.0,5.0,81.0,39.0,18.0,0
391590,male,46,190.0,95.0,17.0,94.0,40.6,89.0,1
40092,female,67,166.0,65.0,4.0,84.0,39.1,17.0,0
719060,female,37,170.0,66.0,17.0,100.0,40.2,97.0,1
146905,male,60,203.0,100.0,7.0,91.0,39.1,38.0,0
150875,female,54,167.0,67.0,21.0,104.0,40.7,133.0,1
346447,male,42,187.0,85.0,2.0,80.0,38.3,7.0,0
261704,female,45,171.0,72.0,20.0,96.0,40.4,103.0,1
459024,male,32,192.0,94.0,3.0,77.0,38.2,6.0,0
723850,female,54,182.0,74.0,18.0,96.0,40.7,98.0,1
307564,female,20,148.0,48.0,25.0,108.0,40.9,157.0,1
496789,male,75,193.0,98.0,28.0,113.0,40.5,259.0,1
681705,male,41,183.0,89.0,29.0,111.0,40.8,215.0,1
635007,female,40,158.0,62.0,9.0,90.0,39.7,41.0,0
181339,male,32,191.0,94.0,10.0,84.0,40.1,25.0,0
496972,female,38,175.0,61.0,3.0,91.0,38.8,13.0,0
388063,male,62,174.0,83.0,21.0,105.0,40.7,151.0,1
240723,male,49,187.0,85.0,5.0,79.0,39.1,16.0,0
185422,male,64,161.0,61.0,13.0,95.0,40.3,74.0,0
746540,female,37,154.0,52.0,21.0,99.0,40.6,117.0,1
29547,female,25,152.0,52.0,9.0,79.0,39.7,29.0,0
588606,female,53,159.0,57.0,27.0,103.0,41.0,176.0,1
133265,male,66,184.0,81.0,7.0,85.0,39.7,35.0,0
363176,male,51,189.0,91.0,23.0,99.0,40.5,145.0,1
731187,female,39,171.0,67.0,8.0,85.0,39.5,32.0,0
206349,female,25,154.0,56.0,10.0,92.0,39.8,48.0,0
320612,female,33,179.0,69.0,23.0,104.0,40.5,137.0,1
228436,male,26,187.0,79.0,29.0,111.0,40.5,190.0,1
390433,female,51,164.0,61.0,3.0,81.0,38.3,10.0,0
602322,female,62,170.0,67.0,6.0,80.0,39.4,24.0,0
348739,female,28,160.0,59.0,6.0,81.0,39.2,21.0,0
237451,female,39,166.0,63.0,9.0,85.0,39.7,36.0,0
709177,male,75,184.0,90.0,21.0,99.0,40.7,156.0,1
344353,female,23,171.0,66.0,17.0,97.0,40.5,79.0,1
677987,female,70,161.0,62.0,13.0,91.0,40.0,67.0,0
98526,female,26,163.0,58.0,7.0,81.0,39.5,22.0,0
545179,male,30,199.0,98.0,11.0,102.0,40.4,65.0,0
208359,male,70,184.0,85.0,4.0,79.0,38.9,17.0,0
375369,female,33,156.0,54.0,28.0,101.0,40.7,160.0,1
153336,male,45,174.0,75.0,22.0,105.0,40.6,140.0,1
617439,male,27,196.0,91.0,27.0,106.0,40.7,160.0,1
37660,male,31,201.0,101.0,18.0,89.0,40.6,71.0,0
187964,female,28,169.0,62.0,3.0,89.0,38.9,15.0,0
737305,female,44,161.0,63.0,12.0,90.0,39.9,57.0,0
422952,female,48,164.0,63.0,22.0,107.0,40.7,145.0,1
406030,female,52,162.0,58.0,27.0,110.0,40.6,188.0,1
548193,male,35,187.0,91.0,21.0,98.0,40.6,112.0,1
385186,female,22,174.0,67.0,26.0,101.0,40.2,137.0,1
422973,male,24,185.0,82.0,23.0,103.0,40.4,121.0,1
663240,male,75,166.0,76.0,9.0,103.0,39.6,87.0,0
101873,male,24,197.0,96.0,2.0,83.0,37.8,5.0,0
748349,male,51,168.0,73.0,22.0,103.0,40.8,147.0,1
642161,female,24,160.0,61.0,17.0,100.0,40.7,95.0,1
391250,female,58,163.0,59.0,18.0,95.0,40.4,97.0,1
661786,male,45,191.0,93.0,11.0,99.0,40.5,65.0,0
452182,male,35,183.0,84.0,27.0,109.0,40.7,179.0,1
534141,female,44,158.0,58.0,28.0,107.0,40.5,187.0,1
113950,female,25,168.0,65.0,24.0,98.0,41.1,123.0,1
212377,male,68,196.0,98.0,24.0,107.0,40.6,199.0,1
425156,male,31,184.0,79.0,7.0,80.0,39.6,18.0,0
6998,male,38,195.0,98.0,3.0,81.0,38.4,5.0,0
659970,female,62,176.0,76.0,13.0,87.0,40.1,62.0,0
171031,female,47,166.0,60.0,18.0,98.0,40.7,99.0,1
403754,female,52,160.0,57.0,5.0,83.0,39.2,21.0,0
691795,female,36,170.0,69.0,7.0,83.0,39.5,25.0,0
227053,female,68,156.0,61.0,15.0,77.0,40.1,59.0,0
10295,female,32,161.0,64.0,15.0,91.0,40.3,68.0,0
525043,female,29,161.0,63.0,13.0,93.0,40.3,60.0,0
204175,male,63,154.0,65.0,9.0,88.0,39.7,38.0,0
193377,male,22,185.0,94.0,22.0,99.0,40.7,109.0,1
138719,female,25,165.0,65.0,22.0,95.0,40.4,113.0,1
147925,male,55,177.0,82.0,22.0,94.0,40.6,118.0,1
155101,male,40,169.0,74.0,10.0,88.0,40.1,36.0,0
116929,male,68,196.0,93.0,13.0,93.0,40.1,72.0,0
139514,female,71,162.0,62.0,12.0,97.0,40.0,70.0,0
270998,male,51,204.0,103.0,24.0,106.0,40.9,183.0,1
414680,male,32,191.0,89.0,17.0,100.0,40.2,90.0,1
643236,male,20,182.0,83.0,13.0,102.0,40.3,62.0,1
85631,male,20,194.0,93.0,15.0,96.0,40.0,66.0,0
737886,male,37,185.0,86.0,13.0,96.0,40.0,65.0,0
670451,male,20,177.0,80.0,18.0,93.0,40.6,72.0,1
351074,male,34,187.0,90.0,21.0,91.0,40.3,83.0,1
360856,female,50,161.0,64.0,10.0,90.0,39.7,47.0,0
290591,female,47,169.0,63.0,23.0,93.0,40.6,116.0,1
36726,female,36,171.0,71.0,24.0,103.0,40.6,137.0,1
698147,female,55,160.0,59.0,26.0,110.0,40.8,182.0,1
469721,female,76,167.0,72.0,8.0,90.0,39.6,47.0,0
230304,female,32,173.0,64.0,16.0,91.0,40.3,70.0,0
733062,male,37,190.0,91.0,12.0,93.0,39.7,55.0,0
697341,female,43,156.0,57.0,27.0,110.0,40.7,189.0,1
458175,male,61,199.0,104.0,14.0,96.0,40.5,90.0,1
56366,female,53,148.0,53.0,2.0,81.0,38.0,8.0,0
566779,female,21,161.0,55.0,11.0,90.0,40.0,46.0,0
190860,male,41,191.0,89.0,2.0,88.0,38.2,7.0,0
200274,male,60,176.0,78.0,2.0,86.0,38.6,8.0,0
98143,male,73,176.0,83.0,8.0,89.0,39.7,45.0,0
354296,female,21,174.0,70.0,25.0,99.0,40.5,123.0,1
705823,male,31,188.0,87.0,10.0,105.0,39.8,59.0,0
694317,female,24,165.0,60.0,19.0,102.0,40.5,106.0,1
228469,female,69,166.0,64.0,17.0,97.0,40.3,96.0,1
122375,male,52,182.0,82.0,4.0,82.0,38.6,14.0,0
125084,female,59,175.0,74.0,14.0,99.0,40.0,79.0,1
675605,male,64,193.0,102.0,18.0,91.0,40.3,103.0,1
225189,female,47,159.0,61.0,6.0,88.0,39.5,27.0,0
599481,male,44,177.0,80.0,19.0,113.0,40.7,142.0,1
249833,male,64,189.0,94.0,19.0,101.0,40.5,134.0,1
298096,male,63,184.0,89.0,5.0,82.0,38.9,20.0,0
50269,male,46,196.0,99.0,25.0,105.0,40.8,173.0,1
581608,female,34,161.0,61.0,27.0,113.0,40.8,186.0,1
177737,male,48,199.0,104.0,7.0,81.0,39.6,25.0,0
264182,female,20,173.0,68.0,3.0,82.0,38.8,11.0,0
563983,male,51,203.0,104.0,2.0,79.0,38.3,7.0,0
17620,female,38,161.0,63.0,12.0,100.0,40.3,66.0,1
637505,female,57,173.0,68.0,26.0,101.0,40.5,157.0,1
299539,male,49,175.0,76.0,21.0,101.0,40.6,134.0,1
574192,female,24,161.0,60.0,14.0,96.0,40.3,68.0,1
560882,female,37,175.0,76.0,22.0,105.0,40.4,134.0,1
276528,male,54,170.0,71.0,22.0,105.0,40.5,151.0,1
158788,female,27,161.0,64.0,21.0,100.0,40.6,113.0,1
704263,female,30,168.0,72.0,4.0,86.0,39.1,15.0,0
361608,female,33,170.0,64.0,20.0,99.0,40.6,107.0,1
410239,female,68,171.0,64.0,24.0,116.0,40.7,189.0,1
75955,female,31,154.0,55.0,3.0,82.0,38.8,11.0,0
601096,male,61,188.0,86.0,14.0,93.0,40.0,82.0,0
148136,male,49,178.0,75.0,23.0,108.0,40.6,160.0,1
469386,male,72,170.0,73.0,13.0,90.0,40.1,70.0,0
453509,female,32,164.0,61.0,13.0,99.0,40.3,70.0,1
308219,male,25,190.0,93.0,27.0,116.0,40.7,189.0,1
173837,male,41,195.0,100.0,11.0,88.0,40.0,49.0,0
406891,female,71,162.0,62.0,15.0,92.0,40.1,80.0,0
45211,female,27,152.0,54.0,25.0,104.0,40.8,148.0,1
122490,female,51,158.0,60.0,18.0,101.0,40.5,111.0,1
381143,female,29,157.0,54.0,13.0,97.0,40.1,68.0,0
202420,female,26,171.0,65.0,16.0,101.0,40.4,87.0,1
436569,male,23,181.0,85.0,16.0,101.0,40.4,78.0,1
725390,male,24,169.0,69.0,2.0,79.0,38.5,4.0,0
619915,female,33,168.0,67.0,12.0,92.0,40.4,57.0,0
163794,male,47,171.0,76.0,27.0,110.0,40.6,195.0,1
314359,female,47,149.0,56.0,1.0,73.0,37.8,2.0,0
243492,female,62,161.0,59.0,8.0,89.0,39.2,39.0,0
441022,male,61,190.0,93.0,24.0,104.0,40.7,181.0,1
511369,male,60,180.0,79.0,4.0,86.0,38.9,17.0,0
186008,female,73,162.0,67.0,13.0,91.0,40.2,67.0,0
638343,female,21,169.0,67.0,10.0,94.0,39.9,46.0,0
91554,female,26,160.0,56.0,19.0,99.0,40.3,101.0,1
161616,male,22,196.0,102.0,1.0,83.0,37.9,4.0,0
399905,female,54,182.0,82.0,23.0,107.0,40.8,147.0,1
584161,male,38,181.0,87.0,5.0,81.0,39.5,13.0,0
126991,male,30,163.0,65.0,2.0,76.0,38.0,5.0,0
571486,female,21,156.0,52.0,25.0,107.0,40.8,156.0,1
565287,male,31,192.0,95.0,6.0,88.0,39.1,22.0,0
268016,male,41,186.0,86.0,20.0,97.0,40.6,110.0,1
645147,male,34,187.0,94.0,18.0,103.0,40.7,110.0,1
238560,male,58,194.0,98.0,22.0,100.0,40.5,129.0,1
269796,female,45,174.0,70.0,16.0,101.0,40.4,90.0,1
166144,male,26,180.0,80.0,12.0,104.0,40.0,66.0,1
631086,male,64,183.0,88.0,9.0,85.0,39.9,42.0,0
365785,female,44,159.0,62.0,19.0,101.0,40.6,111.0,1
158664,male,24,194.0,83.0,27.0,109.0,40.7,169.0,1
21460,female,62,175.0,72.0,6.0,82.0,39.6,24.0,0
278308,male,32,189.0,94.0,10.0,89.0,39.7,35.0,0
626410,female,64,166.0,66.0,26.0,112.0,40.3,190.0,1
297780,male,36,183.0,83.0,6.0,87.0,39.3,22.0,0
729292,female,56,155.0,56.0,4.0,78.0,38.7,14.0,0
4615,male,40,187.0,89.0,28.0,107.0,40.8,195.0,1
334299,male,45,177.0,81.0,9.0,82.0,39.8,27.0,0
245294,male,48,185.0,90.0,11.0,90.0,39.5,52.0,0
699014,male,26,184.0,85.0,19.0,97.0,40.6,88.0,1
688975,male,20,172.0,75.0,15.0,95.0,40.3,53.0,0
9448,male,44,171.0,70.0,4.0,82.0,39.1,12.0,0
54282,male,23,195.0,97.0,22.0,103.0,40.8,123.0,1
593030,male,26,174.0,71.0,24.0,104.0,40.8,129.0,1
583567,female,25,181.0,73.0,25.0,100.0,40.5,130.0,1
456145,female,32,161.0,61.0,25.0,113.0,40.9,174.0,1
6430,female,23,155.0,55.0,20.0,100.0,40.2,110.0,1
589720,female,39,165.0,69.0,15.0,93.0,40.3,74.0,0
363325,male,30,182.0,81.0,4.0,92.0,39.0,17.0,0
252507,male,43,179.0,79.0,4.0,83.0,38.9,13.0,0
376724,female,52,163.0,61.0,8.0,82.0,39.7,33.0,0
71576,male,27,192.0,93.0,8.0,98.0,39.4,42.0,0
558142,male,73,201.0,105.0,28.0,102.0,40.9,221.0,1
77948,male,34,193.0,96.0,26.0,117.0,41.0,213.0,1
497135,female,38,171.0,67.0,14.0,87.0,40.2,62.0,0
330621,female,38,163.0,62.0,20.0,97.0,40.7,106.0,1
600320,male,51,174.0,69.0,25.0,109.0,40.4,181.0,1
569594,male,43,182.0,85.0,19.0,98.0,40.4,104.0,1
413680,female,25,156.0,56.0,27.0,105.0,40.8,160.0,1
166151,female,30,160.0,58.0,11.0,91.0,39.8,51.0,0
51987,male,45,188.0,86.0,4.0,85.0,39.1,15.0,0
76238,male,21,183.0,79.0,13.0,101.0,40.1,59.0,0
251589,male,21,173.0,75.0,20.0,107.0,40.1,107.0,1
174214,male,28,187.0,88.0,4.0,88.0,39.3,12.0,0
111664,female,35,177.0,77.0,20.0,101.0,40.6,110.0,1
589149,male,39,183.0,81.0,5.0,95.0,39.0,25.0,0
708974,female,72,172.0,76.0,18.0,96.0,40.5,105.0,1
587923,male,59,181.0,88.0,23.0,102.0,40.5,162.0,1
106268,female,26,175.0,72.0,18.0,105.0,40.1,125.0,1
306200,female,27,170.0,70.0,9.0,83.0,39.6,31.0,0
348009,female,56,168.0,69.0,8.0,87.0,39.7,37.0,0
105045,female,30,154.0,57.0,27.0,113.0,40.8,187.0,1
318089,male,69,190.0,93.0,29.0,109.0,41.2,245.0,1
743550,female,21,180.0,70.0,22.0,100.0,40.6,114.0,1
513557,male,26,175.0,75.0,8.0,89.0,39.5,26.0,0
181400,male,33,180.0,81.0,15.0,89.0,40.3,54.0,0
604297,male,40,192.0,94.0,22.0,108.0,40.5,153.0,1
75067,male,41,201.0,103.0,14.0,94.0,40.3,71.0,0
717751,female,34,157.0,59.0,2.0,81.0,38.3,7.0,0
281607,female,37,179.0,75.0,26.0,111.0,40.8,172.0,1
205139,female,27,161.0,55.0,26.0,108.0,40.7,164.0,1
587449,male,45,186.0,85.0,6.0,80.0,39.3,18.0,0
395599,male,60,178.0,81.0,7.0,86.0,39.4,30.0,0
516455,male,37,193.0,103.0,21.0,102.0,40.5,127.0,1
16236,male,26,194.0,89.0,25.0,106.0,40.9,150.0,1
48449,female,22,173.0,68.0,26.0,103.0,41.0,145.0,1
513242,male,45,181.0,89.0,15.0,94.0,40.8,76.0,1
283717,male,50,177.0,85.0,26.0,102.0,40.8,169.0,1
745751,male,40,182.0,83.0,17.0,96.0,40.4,90.0,1
78859,male,58,183.0,83.0,23.0,103.0,40.7,162.0,1
226915,female,26,154.0,57.0,5.0,84.0,39.1,19.0,0
118417,male,29,179.0,82.0,3.0,82.0,38.8,7.0,0
14269,male,40,184.0,85.0,22.0,105.0,40.5,142.0,1
170051,male,42,184.0,88.0,8.0,82.0,39.4,24.0,0
173397,male,24,186.0,89.0,11.0,91.0,39.8,40.0,0
644853,male,55,205.0,85.0,25.0,108.0,40.5,193.0,1
292999,female,36,166.0,63.0,9.0,93.0,39.7,43.0,0
659317,female,40,154.0,60.0,16.0,98.0,40.3,90.0,1
390089,male,54,175.0,77.0,28.0,100.0,40.8,171.0,1
278077,male,54,178.0,81.0,8.0,87.0,39.7,35.0,0
434155,male,25,174.0,77.0,22.0,109.0,40.5,134.0,1
599942,male,20,187.0,91.0,19.0,96.0,40.3,76.0,1
374210,female,61,168.0,62.0,30.0,109.0,40.9,212.0,1
573911,male,25,187.0,90.0,11.0,85.0,39.7,30.0,0
338631,female,63,158.0,61.0,19.0,93.0,40.5,102.0,1
488132,male,69,202.0,102.0,2.0,81.0,38.6,9.0,0
370558,male,46,179.0,77.0,17.0,95.0,40.5,88.0,1
191932,male,66,171.0,78.0,6.0,83.0,38.7,25.0,0
142972,female,20,165.0,60.0,13.0,94.0,40.1,62.0,0
671146,female,28,154.0,56.0,28.0,109.0,40.8,182.0,1
626704,female,34,169.0,71.0,3.0,83.0,38.8,11.0,0
207756,female,37,159.0,64.0,4.0,85.0,38.9,16.0,0
462705,male,44,189.0,85.0,18.0,97.0,40.4,96.0,1
582114,male,27,189.0,92.0,20.0,103.0,40.7,114.0,1
473683,female,64,177.0,70.0,20.0,105.0,40.4,129.0,1
298436,male,70,176.0,79.0,23.0,101.0,40.7,166.0,1
31830,female,73,167.0,70.0,18.0,103.0,40.6,115.0,1
329915,female,28,168.0,63.0,10.0,91.0,39.9,42.0,0
335803,female,32,159.0,58.0,14.0,93.0,40.0,65.0,0
564847,male,29,189.0,89.0,2.0,91.0,38.4,5.0,0
60984,male,26,187.0,93.0,5.0,83.0,39.1,14.0,0
331477,female,44,182.0,80.0,11.0,91.0,39.5,49.0,0
23805,female,55,172.0,67.0,19.0,90.0,40.3,91.0,1
289177,female,32,181.0,76.0,1.0,87.0,37.8,4.0,0
579543,male,20,173.0,68.0,4.0,84.0,38.9,6.0,0
50329,male,27,183.0,87.0,20.0,101.0,40.5,108.0,1
616354,female,59,170.0,71.0,12.0,88.0,40.4,57.0,0
317776,male,54,182.0,86.0,28.0,110.0,40.9,221.0,1
214844,female,34,157.0,57.0,1.0,80.0,38.0,3.0,0
710168,male,29,175.0,74.0,18.0,101.0,40.3,94.0,1
346092,female,25,161.0,58.0,29.0,103.0,41.1,166.0,1
188749,female,40,154.0,59.0,13.0,89.0,40.1,58.0,0
697019,male,21,187.0,92.0,18.0,104.0,40.0,100.0,1
522975,male,29,193.0,95.0,18.0,92.0,40.6,75.0,1
543453,male,46,188.0,89.0,16.0,101.0,40.0,100.0,1
445208,male,32,168.0,69.0,17.0,99.0,40.3,85.0,1
227843,male,51,183.0,87.0,24.0,106.0,40.6,173.0,1
284617,female,24,162.0,59.0,20.0,104.0,40.5,116.0,1
159660,male,33,187.0,83.0,21.0,97.0,40.7,101.0,1
352819,male,61,201.0,101.0,22.0,97.0,41.0,145.0,1
89372,female,71,151.0,58.0,4.0,79.0,38.9,17.0,0
336623,male,37,181.0,91.0,4.0,88.0,39.0,15.0,0
248713,male,59,168.0,70.0,6.0,83.0,39.2,24.0,0
702162,male,27,197.0,94.0,7.0,86.0,39.1,20.0,0
742882,male,38,191.0,99.0,13.0,101.0,40.0,71.0,0
510038,female,64,158.0,55.0,26.0,113.0,40.7,196.0,1
314213,female,39,172.0,72.0,4.0,82.0,38.6,14.0,0
702325,female,64,170.0,68.0,1.0,83.0,37.5,4.0,0
654831,male,31,196.0,98.0,27.0,110.0,40.9,194.0,1
645421,male,51,194.0,91.0,3.0,81.0,38.3,8.0,0
175827,male,36,176.0,82.0,23.0,101.0,40.8,126.0,1
317358,female,21,156.0,54.0,28.0,110.0,40.7,182.0,1
225077,male,37,193.0,89.0,10.0,93.0,39.6,46.0,0
45390,female,74,164.0,58.0,10.0,93.0,39.9,55.0,0
286932,female,27,156.0,56.0,18.0,96.0,40.4,94.0,1
515483,male,53,178.0,81.0,28.0,111.0,40.8,213.0,1
521939,male,26,186.0,88.0,7.0,86.0,39.4,22.0,0
105095,female,26,151.0,51.0,22.0,96.0,40.7,113.0,1
563167,male,48,169.0,75.0,7.0,91.0,39.4,32.0,0
109949,male,65,169.0,76.0,21.0,105.0,40.6,144.0,1
